SalesOrderNumber,OrderDate,CountryRegionCode,Category,ResellerName,NumberEmployees,YearOpened,Region,SalesAmount,TotalProductCost,OrderQuantity,DaysOfRent,UnitPrice,FileName,Profit,ProfitPerRentalDay
OrNo.132800,2018-10-18,NL,Bike Rental,Biketastic Netherlands,10,2012,EU,252,93.24,2,126,126,Biketastic_NL,65.52,0.52
OrNo.132980,2018-10-18,FR,Bike Rental,Biketastic France,7,2016,EU,532,196.84,2,266,266,Biketastic_FR,138.32,0.52
OrNo.133050,2018-10-18,NL,Bike Rental,Biketastic Netherlands,10,2012,EU,525,129.5,3,175,175,Biketastic_NL,136.5,0.78
OrNo.133160,2018-10-18,FR,Bike Rental,Biketastic France,7,2016,EU,651,160.58,3,217,217,Biketastic_FR,169.26,0.78
OrNo.133630,2018-10-18,NL,Bike Rental,Biketastic Netherlands,10,2012,EU,546,202.02,2,273,273,Biketastic_NL,141.96,0.52
OrNo.133960,2018-10-18,FR,Bike Rental,Biketastic France,7,2016,EU,35,25.9,1,35,35,Biketastic_FR,9.1,0.26
OrNo.134180,2018-10-18,FR,Bike Rental,Biketastic France,7,2016,EU,161,119.14,1,161,161,Biketastic_FR,41.86,0.26
OrNo.134270,2018-10-18,NL,Bike Rental,Biketastic Netherlands,10,2012,EU,588,145.04,3,196,196,Biketastic_NL,152.88,0.78
OrNo.134300,2018-10-18,FR,Bike Rental,Biketastic France,7,2016,EU,1071,264.18,3,357,357,Biketastic_FR,278.46,0.78
OrNo.134510,2018-10-18,FR,Bike Rental,Biketastic France,7,2016,EU,273,67.34,3,91,91,Biketastic_FR,70.98,0.78
OrNo.134780,2018-10-18,FR,Bike Rental,Biketastic France,7,2016,EU,588,217.56,2,294,294,Biketastic_FR,152.88,0.52
OrNo.134800,2018-01-18,NL,Bike Rental,Biketastic Netherlands,6,2012,EU,224.75,166.315,1,119,224.75,Biketastic_NL,58.435,0.491050420168067
OrNo.135340,2018-10-18,FR,Bike Rental,Biketastic France,7,2016,EU,672,248.64,2,336,336,Biketastic_FR,174.72,0.52
OrNo.135450,2018-10-18,NL,Bike Rental,Biketastic Netherlands,10,2012,EU,266,196.84,1,266,266,Biketastic_NL,69.16,0.26
OrNo.135660,2018-10-18,NL,Bike Rental,Biketastic Netherlands,10,2012,EU,546,202.02,2,273,273,Biketastic_NL,141.96,0.52
OrNo.136290,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,77,56.98,1,77,77,,20.02,0.26
OrNo.136390,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,119,88.06,1,119,119,,30.94,0.26
OrNo.136470,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,420,103.6,3,140,140,,109.2,0.78
OrNo.136570,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,350,259,1,350,350,,91,0.26
OrNo.136660,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,8,5.92,1,8,8,,2.08,0.26
OrNo.136960,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,1071,264.18,3,357,357,,278.46,0.78
OrNo.137350,2018-09-21,NL,E-Bikes,Biketastic Netherlands,10,2012,EU,5346,1568.16,3,,1782,Biketastic_NL,641.52,
OrNo.137510,2018-08-10,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,5346,1568.16,3,,1782,Biketastic_NL,641.52,
OrNo.137700,2018-01-18,FR,Bike Rental,Biketastic France,3,2016,EU,542.25,401.265,1,287,542.25,Biketastic_FR,140.985,0.491236933797909
OrNo.137780,2018-09-09,GB,E-Bikes,Biketastic Great Britain,7,2017,EU,5346,1568.16,3,,1782,,641.52,
OrNo.137860,2018-09-21,NL,E-Bikes,Biketastic Netherlands,10,2012,EU,7138.5,2093.96,3,,2379.5,Biketastic_NL,856.62,
OrNo.137910,2018-09-18,NL,E-Bikes,Biketastic Netherlands,10,2012,EU,7138.5,2093.96,3,,2379.5,Biketastic_NL,856.62,
OrNo.138100,2018-09-14,NL,E-Bikes,Biketastic Netherlands,10,2012,EU,7138.5,2093.96,3,,2379.5,Biketastic_NL,856.62,
OrNo.138560,2018-09-17,NL,Bike Rental,Biketastic Netherlands,10,2012,EU,11,8.14,1,11,11,Biketastic_NL,2.86,0.26
OrNo.138740,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,350,259,1,350,350,,91,0.26
OrNo.138870,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,77,56.98,1,77,77,,20.02,0.26
OrNo.139200,2018-01-18,FR,Bike Rental,Biketastic France,3,2016,EU,515.75,381.655,1,273,515.75,Biketastic_FR,134.095,0.491190476190476
OrNo.139250,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,224,165.76,1,224,224,,58.24,0.26
OrNo.139570,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,714,176.12,3,238,238,,185.64,0.78
OrNo.139650,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,336,248.64,1,336,336,,87.36,0.26
OrNo.139890,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,987,243.46,3,329,329,,256.62,0.78
OrNo.139930,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,56,41.44,1,56,56,,14.56,0.26
OrNo.140000,2018-01-18,NL,Bike Rental,Biketastic Netherlands,6,2012,EU,634.75,469.715,1,336,634.75,Biketastic_NL,165.035,0.491175595238095
OrNo.140180,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,266,98.42,2,133,133,,69.16,0.52
OrNo.140250,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,574,212.38,2,287,287,,149.24,0.52
OrNo.140430,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,12,8.88,1,12,12,,3.12,0.26
OrNo.140530,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,1,0.74,1,1,1,,0.26,0.26
OrNo.140700,2018-01-18,NL,Bike Rental,Biketastic Netherlands,6,2012,EU,674.5,499.13,1,357,674.5,Biketastic_NL,175.37,0.491232492997199
OrNo.140730,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,203,150.22,1,203,203,,52.78,0.26
OrNo.140890,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,882,217.56,3,294,294,,229.32,0.78
OrNo.140930,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,9,6.66,1,9,9,,2.34,0.26
OrNo.141120,2018-09-17,FR,Bike Rental,Biketastic France,7,2016,EU,133,98.42,1,133,133,Biketastic_FR,34.58,0.26
OrNo.141330,2018-09-17,FR,Bike Rental,Biketastic France,7,2016,EU,161,119.14,1,161,161,Biketastic_FR,41.86,0.26
OrNo.141410,2018-09-17,NL,Bike Rental,Biketastic Netherlands,10,2012,EU,728,269.36,2,364,364,Biketastic_NL,189.28,0.52
OrNo.142130,2018-09-17,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,35,25.9,1,35,35,,9.1,0.26
OrNo.142250,2018-09-17,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,259,191.66,1,259,259,,67.34,0.26
OrNo.142320,2018-09-17,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,882,217.56,3,294,294,,229.32,0.78
OrNo.142580,2018-09-17,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,1008,248.64,3,336,336,,262.08,0.78
OrNo.142600,2018-09-17,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,322,119.14,2,161,161,,83.72,0.52
OrNo.142780,2018-09-17,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,105,77.7,1,105,105,,27.3,0.26
OrNo.143250,2018-08-20,FR,Bike Rental,Biketastic France,6,2016,EU,217,160.58,1,217,217,Biketastic_FR,56.42,0.26
OrNo.143730,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,392,145.04,2,196,196,Biketastic_NL,101.92,0.52
OrNo.143910,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,119,88.06,1,119,119,,30.94,0.26
OrNo.144120,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,273,67.34,3,91,91,,70.98,0.78
OrNo.144240,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,245,181.3,1,245,245,,63.7,0.26
OrNo.144480,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,70,51.8,1,70,70,,18.2,0.26
OrNo.144700,2018-11-16,NL,E-Bikes,Biketastic Netherlands,11,2012,EU,1782,1568.16,1,,1782,Biketastic_NL,213.84,
OrNo.144850,2018-10-08,NL,E-Bikes,Biketastic Netherlands,10,2012,EU,1782,1568.16,1,,1782,Biketastic_NL,213.84,
OrNo.144920,2018-11-12,NL,E-Bikes,Biketastic Netherlands,11,2012,EU,1782,1568.16,1,,1782,Biketastic_NL,213.84,
OrNo.145030,2018-11-07,GB,E-Bikes,Biketastic Great Britain,8,2017,EU,1782,1568.16,1,,1782,,213.84,
OrNo.145330,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,280,103.6,2,140,140,,72.8,0.52
OrNo.145400,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,112,82.88,1,112,112,,29.12,0.26
OrNo.145660,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,252,186.48,1,252,252,,65.52,0.26
OrNo.145740,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,343,253.82,1,343,343,,89.18,0.26
OrNo.145860,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,1092,269.36,3,364,364,,283.92,0.78
OrNo.146050,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,273,202.02,1,273,273,,70.98,0.26
OrNo.146300,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,546,134.68,3,182,182,,141.96,0.78
OrNo.146730,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,420,155.4,2,210,210,,109.2,0.52
OrNo.146820,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,189,46.62,3,63,63,,49.14,0.78
OrNo.147390,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,105,25.9,3,35,35,Biketastic_NL,27.3,0.78
OrNo.147670,2018-08-20,FR,Bike Rental,Biketastic France,6,2016,EU,126,31.08,3,42,42,Biketastic_FR,32.76,0.78
OrNo.147950,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,483,119.14,3,161,161,Biketastic_NL,125.58,0.78
OrNo.148230,2018-08-20,FR,Bike Rental,Biketastic France,6,2016,EU,231,170.94,1,231,231,Biketastic_FR,60.06,0.26
OrNo.148470,2018-08-20,FR,Bike Rental,Biketastic France,6,2016,EU,266,196.84,1,266,266,Biketastic_FR,69.16,0.26
OrNo.149090,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,77,56.98,1,77,77,Biketastic_NL,20.02,0.26
OrNo.149110,2018-08-20,FR,Bike Rental,Biketastic France,6,2016,EU,210,155.4,1,210,210,Biketastic_FR,54.6,0.26
OrNo.149580,2018-08-20,FR,Bike Rental,Biketastic France,6,2016,EU,329,243.46,1,329,329,Biketastic_FR,85.54,0.26
OrNo.149830,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,245,181.3,1,245,245,Biketastic_NL,63.7,0.26
OrNo.150020,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,357,264.18,1,357,357,Biketastic_NL,92.82,0.26
OrNo.150350,2018-08-20,FR,Bike Rental,Biketastic France,6,2016,EU,357,264.18,1,357,357,Biketastic_FR,92.82,0.26
OrNo.150460,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,231,56.98,3,77,77,Biketastic_NL,60.06,0.78
OrNo.150610,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,112,82.88,1,112,112,Biketastic_NL,29.12,0.26
OrNo.150770,2018-08-20,FR,Bike Rental,Biketastic France,6,2016,EU,287,212.38,1,287,287,Biketastic_FR,74.62,0.26
OrNo.151420,2018-10-18,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,133,98.42,1,133,133,,34.58,0.26
OrNo.151590,2018-09-17,GB,Bike Rental,Biketastic Great Britain,7,2017,EU,147,108.78,1,147,147,,38.22,0.26
OrNo.151930,2018-08-20,GB,Bike Rental,Biketastic Great Britain,6,2017,EU,462,170.94,2,231,231,,120.12,0.52
OrNo.152050,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,175,129.5,1,175,175,Biketastic_NL,45.5,0.26
OrNo.152130,2018-08-20,FR,Bike Rental,Biketastic France,6,2016,EU,35,25.9,1,35,35,Biketastic_FR,9.1,0.26
OrNo.152290,2018-08-20,NL,Bike Rental,Biketastic Netherlands,9,2012,EU,350,129.5,2,175,175,Biketastic_NL,91,0.52
OrNo.152700,2018-01-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,180.75,133.755,1,63,180.75,,46.995,0.745952380952381
OrNo.153040,2018-12-18,GB,Bike Rental,Biketastic Great Britain,8,2017,EU,1108.5,273.43,3,175,369.5,,288.21,1.64691428571429
OrNo.153200,2018-01-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,140.75,104.155,1,49,140.75,,36.595,0.746836734693878
OrNo.153590,2018-12-18,GB,Bike Rental,Biketastic Great Britain,8,2017,EU,93.5,69.19,1,28,93.5,,24.31,0.868214285714286
OrNo.153660,2018-12-18,GB,Bike Rental,Biketastic Great Britain,8,2017,EU,931.5,229.77,3,147,310.5,,242.19,1.64755102040816
OrNo.153900,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,975.5,287.7725,2,231,487.75,,399.955,1.73140692640693
OrNo.154080,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,207,122.13,1,98,207,,84.87,0.866020408163265
OrNo.154580,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,325.25,191.8975,1,154,325.25,,133.3525,0.865925324675325
OrNo.154880,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,827.5,244.1125,2,196,413.75,,339.275,1.73099489795918
OrNo.154960,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,192.25,113.4275,1,91,192.25,,78.8225,0.866181318681319
OrNo.155070,2019-02-06,GB,Cargo Bikes,Biketastic Great Britain,9,2017,EU,3583.5,3045.975,1,,3583.5,,537.525,
OrNo.155110,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,350.25,68.8825,3,35,116.75,,143.6025,4.10292857142857
OrNo.155250,2018-12-18,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,266,196.84,1,126,266,Biketastic_NL,69.16,0.548888888888889
OrNo.155420,2018-12-18,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,140.25,103.785,1,42,140.25,Biketastic_NL,36.465,0.868214285714286
OrNo.155690,2019-01-17,DE,Bike Rental,Biketastic Germany,6,2019,EU,487.75,287.7725,1,231,487.75,Biketastic_DE,199.9775,0.865703463203463
OrNo.155710,2019-01-17,DE,Bike Rental,Biketastic Germany,6,2019,EU,576.5,340.135,1,273,576.5,Biketastic_DE,236.365,0.865805860805861
OrNo.156270,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,233.75,137.9125,1,70,233.75,Biketastic_FR,95.8375,1.36910714285714
OrNo.156340,2019-01-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,620.75,366.2425,1,294,620.75,Biketastic_NL,254.5075,0.865671768707483
OrNo.156860,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,768.5,453.415,1,364,768.5,Biketastic_FR,315.085,0.865618131868132
OrNo.157160,2019-01-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,576.5,340.135,1,273,576.5,Biketastic_NL,236.365,0.865805860805861
OrNo.157400,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,413.75,244.1125,1,196,413.75,Biketastic_FR,169.6375,0.865497448979592
OrNo.157940,2019-01-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,140.25,82.7475,1,42,140.25,Biketastic_NL,57.5025,1.36910714285714
OrNo.158090,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,384.25,226.7075,1,182,384.25,Biketastic_FR,157.5425,0.865618131868132
OrNo.158870,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,665.25,130.8325,3,105,221.75,Biketastic_FR,272.7525,2.59764285714286
OrNo.159000,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,280.5,82.7475,2,42,140.25,Biketastic_FR,115.005,2.73821428571429
OrNo.159270,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,80.25,15.7825,3,8,26.75,Biketastic_FR,32.9025,4.1128125
OrNo.159400,2018-02-07,GB,E-Bikes,Biketastic Great Britain,3,2017,EU,1806.5,1589.72,1,,1806.5,,216.78,
OrNo.159430,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,561.5,165.6425,2,133,280.75,Biketastic_FR,230.215,1.73093984962406
OrNo.159600,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,354.75,209.3025,1,168,354.75,Biketastic_FR,145.4475,0.865758928571429
OrNo.159870,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,280.75,165.6425,1,133,280.75,Biketastic_FR,115.1075,0.86546992481203
OrNo.159960,2019-01-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,93.5,27.5825,2,14,46.75,Biketastic_NL,38.335,2.73821428571429
OrNo.160660,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,487.75,287.7725,1,231,487.75,Biketastic_FR,199.9775,0.865703463203463
OrNo.161060,2019-01-17,FR,Bike Rental,Biketastic France,9,2016,EU,420.75,82.7475,3,42,140.25,Biketastic_FR,172.5075,4.10732142857143
OrNo.161420,2018-11-17,FR,Bike Rental,Biketastic France,8,2016,EU,473,350.02,1,224,473,Biketastic_FR,122.98,0.549017857142857
OrNo.161550,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,473,175.01,2,112,236.5,Biketastic_NL,122.98,1.09803571428571
OrNo.161750,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,561,138.38,3,56,187,Biketastic_NL,145.86,2.60464285714286
OrNo.162030,2018-11-17,FR,Bike Rental,Biketastic France,8,2016,EU,251.25,185.925,1,119,251.25,Biketastic_FR,65.325,0.548949579831933
OrNo.162180,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,2128.5,525.03,3,336,709.5,Biketastic_NL,553.41,1.64705357142857
OrNo.162270,2018-11-17,FR,Bike Rental,Biketastic France,8,2016,EU,280.5,69.19,3,28,93.5,Biketastic_FR,72.93,2.60464285714286
OrNo.162320,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,768.5,284.345,2,182,384.25,Biketastic_NL,199.81,1.09785714285714
OrNo.162610,2018-11-27,FR,Cargo Bikes,Biketastic France,8,2016,EU,3810.75,3543.9975,1,,3810.75,Biketastic_FR,266.7525,
OrNo.162760,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,413.75,306.175,1,196,413.75,Biketastic_NL,107.575,0.548852040816326
OrNo.163180,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,473,350.02,1,224,473,Biketastic_NL,122.98,0.549017857142857
OrNo.163680,2018-11-17,FR,Bike Rental,Biketastic France,8,2016,EU,1478,546.86,2,350,739,Biketastic_FR,384.28,1.09794285714286
OrNo.163820,2018-11-17,FR,Bike Rental,Biketastic France,8,2016,EU,266,196.84,1,126,266,Biketastic_FR,69.16,0.548888888888889
OrNo.163970,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,635.5,470.27,1,301,635.5,Biketastic_NL,165.23,0.548936877076412
OrNo.164040,2018-11-17,FR,Bike Rental,Biketastic France,8,2016,EU,236.5,175.01,1,112,236.5,Biketastic_FR,61.49,0.549017857142857
OrNo.164560,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,753.75,557.775,1,357,753.75,Biketastic_NL,195.975,0.548949579831933
OrNo.165070,2018-11-17,FR,Bike Rental,Biketastic France,8,2016,EU,207,153.18,1,98,207,Biketastic_FR,53.82,0.549183673469388
OrNo.165500,2018-01-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,185.25,137.085,1,98,185.25,,48.165,0.491479591836735
OrNo.165900,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,650.5,240.685,2,154,325.25,Biketastic_NL,169.13,1.09824675324675
OrNo.166130,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,46.75,34.595,1,14,46.75,Biketastic_NL,12.155,0.868214285714286
OrNo.166310,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,116.75,86.395,1,35,116.75,Biketastic_NL,30.355,0.867285714285714
OrNo.166600,2018-01-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,542.25,401.265,1,287,542.25,,140.985,0.491236933797909
OrNo.166770,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,1108.5,273.43,3,175,369.5,Biketastic_NL,288.21,1.64691428571429
OrNo.167010,2018-11-17,FR,Bike Rental,Biketastic France,8,2016,EU,192.25,142.265,1,91,192.25,Biketastic_FR,49.985,0.549285714285714
OrNo.167190,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,310.5,229.77,1,147,310.5,Biketastic_NL,80.73,0.549183673469388
OrNo.167200,2018-11-17,FR,Bike Rental,Biketastic France,8,2016,EU,310.5,229.77,1,147,310.5,Biketastic_FR,80.73,0.549183673469388
OrNo.167540,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,192.25,113.4275,1,91,192.25,,78.8225,0.866181318681319
OrNo.167710,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,399,235.41,1,189,399,,163.59,0.865555555555556
OrNo.167810,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,561.75,331.4325,1,266,561.75,,230.3175,0.865855263157895
OrNo.167980,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,576.5,340.135,1,273,576.5,,236.365,0.865805860805861
OrNo.168285,2019-01-27,DE,Cargo Bikes,Biketastic Germany,6,2019,EU,4030,3425.5,1,,4030,Biketastic_DE,604.5,
OrNo.168370,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,576.5,340.135,1,273,576.5,,236.365,0.865805860805861
OrNo.168600,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,680,401.2,1,322,680,,278.8,0.86583850931677
OrNo.168750,2018-01-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,1309.5,323.01,3,231,436.5,,340.47,1.4738961038961
OrNo.168800,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,266,156.94,1,126,266,,109.06,0.865555555555556
OrNo.168930,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,187,110.33,1,56,187,,76.67,1.36910714285714
OrNo.169010,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,753.75,444.7125,1,357,753.75,,309.0375,0.865651260504202
OrNo.169290,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,739,436.01,1,350,739,,302.99,0.865685714285714
OrNo.169300,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,561.75,331.4325,1,266,561.75,,230.3175,0.865855263157895
OrNo.169500,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,236.5,139.535,1,112,236.5,,96.965,0.865758928571429
OrNo.169800,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,116.75,68.8825,1,35,116.75,,47.8675,1.36764285714286
OrNo.169950,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,295.5,174.345,1,140,295.5,,121.155,0.865392857142857
OrNo.170290,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,280.5,55.165,3,28,93.5,,115.005,4.10732142857143
OrNo.170690,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,620.75,366.2425,1,294,620.75,,254.5075,0.865671768707483
OrNo.170700,2018-01-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,687.75,508.935,1,364,687.75,,178.815,0.49125
OrNo.170750,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,576.5,340.135,1,273,576.5,,236.365,0.865805860805861
OrNo.170880,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,443.5,261.665,1,210,443.5,,181.835,0.865880952380952
OrNo.170970,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,187,110.33,1,56,187,,76.67,1.36910714285714
OrNo.171230,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,606,357.54,1,287,606,,248.46,0.865714285714286
OrNo.171330,2019-01-27,GB,Cargo Bikes,Biketastic Great Britain,9,2017,EU,3398.25,2888.5125,1,,3398.25,,509.7375,
OrNo.171640,2018-11-17,GB,Bike Rental,Biketastic Great Britain,8,2017,EU,680,503.2,1,322,680,,176.8,0.549068322981367
OrNo.171720,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,310.5,183.195,1,147,310.5,,127.305,0.866020408163265
OrNo.171980,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,221.75,130.8325,1,105,221.75,,90.9175,0.865880952380952
OrNo.172000,2018-01-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,542.25,401.265,1,287,542.25,,140.985,0.491236933797909
OrNo.172130,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,399,235.41,1,189,399,,163.59,0.865555555555556
OrNo.172620,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,694.75,409.9025,1,329,694.75,,284.8475,0.865797872340426
OrNo.173330,2019-01-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,428.75,252.9625,1,203,428.75,,175.7875,0.865948275862069
OrNo.173490,2018-11-17,NL,Bike Rental,Biketastic Netherlands,11,2012,EU,591,218.67,2,140,295.5,Biketastic_NL,153.66,1.09757142857143
