SalesOrderNumber,ProductKey,OrderQuantity,UnitPrice,SalesAmount,TotalProductCost,OrderDate,ShipDate,City,StateProvinceCode,CountryRegionCode,DiscountAmount,SalesType,ResellerKey,CustomerKey,ProductName,ProductSubcategory,ProductCategory,Profit,ResellerName,NumberEmployees,OrderFrequency,AnnualSales,AnnualRevenue,YearOpened,Region,StoreAge
SO48386,458,1,44.99,44.99,30.9334,2018-03-22,2018-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Women's Tights, L",Tights,Clothing,14.0606,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO49510,458,4,44.99,179.98,123.7336,2018-06-20,2018-04-25,London,ENG,GB,0,Reseller Sales,16,16,"Women's Tights, L",Tights,Clothing,56.2424,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO50722,458,3,44.99,134.98,92.8002,2018-09-17,2018-07-27,London,ENG,GB,0,Reseller Sales,16,16,"Women's Tights, L",Tights,Clothing,42.1818,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO47447,459,1,53.99,53.99,37.1209,2017-12-19,2017-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Men's Bib-Shorts, S",Bib-Shorts,Clothing,16.8731,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO47447,460,1,53.99,53.99,37.1209,2017-12-19,2017-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Men's Bib-Shorts, M",Bib-Shorts,Clothing,16.8731,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO48386,460,5,53.99,269.97,185.6045,2018-03-22,2018-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Men's Bib-Shorts, M",Bib-Shorts,Clothing,84.3655,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO50722,460,2,53.99,107.99,74.2418,2018-09-17,2018-07-27,London,ENG,GB,0,Reseller Sales,16,16,"Men's Bib-Shorts, M",Bib-Shorts,Clothing,33.7462,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO47447,461,8,53.99,431.95,296.9672,2017-12-19,2017-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Men's Bib-Shorts, L",Bib-Shorts,Clothing,134.9848,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,463,1,14.69,14.69,9.1593,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Half-Finger Gloves, S",Gloves,Clothing,5.5347,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO47447,464,7,14.13,98.9,67.9952,2017-12-19,2017-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Half-Finger Gloves, M",Gloves,Clothing,30.9071,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO50722,464,5,14.13,70.64,48.568,2018-09-17,2018-07-27,London,ENG,GB,0,Reseller Sales,16,16,"Half-Finger Gloves, M",Gloves,Clothing,22.0765,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,465,11,14.2,153.12,100.7523,2018-12-18,2018-10-29,London,ENG,GB,3.1249,Reseller Sales,16,16,"Half-Finger Gloves, M",Gloves,Clothing,52.369,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,465,4,14.69,58.78,36.6372,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Half-Finger Gloves, M",Gloves,Clothing,22.1388,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,465,2,14.69,29.39,18.3186,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,"Half-Finger Gloves, M",Gloves,Clothing,11.0694,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,471,14,36.83,505.31,332.486,2018-12-18,2018-10-29,London,ENG,GB,10.3124,Reseller Sales,16,16,"Classic Vest, S",Vests,Clothing,172.8216,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,471,5,38.1,190.5,118.745,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Classic Vest, S",Vests,Clothing,71.755,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO65271,471,4,38.1,152.4,94.996,2019-06-20,2019-04-26,London,ENG,GB,0,Reseller Sales,16,16,"Classic Vest, S",Vests,Clothing,57.404,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,471,4,38.1,152.4,94.996,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,"Classic Vest, S",Vests,Clothing,57.404,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,472,3,38.1,114.3,71.247,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Classic Vest, M",Vests,Clothing,43.053,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,472,9,38.1,342.9,213.741,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Classic Vest, M",Vests,Clothing,129.159,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,472,5,38.1,190.5,118.745,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,"Classic Vest, M",Vests,Clothing,71.755,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,477,4,2.99,11.98,7.4652,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,Water Bottle - 30 oz.,Bottles and Cages,Accessories,4.5108,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,477,5,2.99,14.97,9.3315,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,Water Bottle - 30 oz.,Bottles and Cages,Accessories,5.6385,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO65271,477,2,2.99,5.99,3.7326,2019-06-20,2019-04-26,London,ENG,GB,0,Reseller Sales,16,16,Water Bottle - 30 oz.,Bottles and Cages,Accessories,2.2554,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,477,8,2.99,23.95,14.9304,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,Water Bottle - 30 oz.,Bottles and Cages,Accessories,9.0216,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,481,9,5.39,48.55,30.2607,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Racing Socks, M",Socks,Clothing,18.2853,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,481,2,5.39,10.79,6.7246,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Racing Socks, M",Socks,Clothing,4.0634,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO65271,481,3,5.39,16.18,10.0869,2019-06-20,2019-04-26,London,ENG,GB,0,Reseller Sales,16,16,"Racing Socks, M",Socks,Clothing,6.0951,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,481,4,5.39,21.58,13.4492,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,"Racing Socks, M",Socks,Clothing,8.1268,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,482,4,5.39,21.58,13.4492,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Racing Socks, L",Socks,Clothing,8.1268,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,482,3,5.39,16.18,10.0869,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Racing Socks, L",Socks,Clothing,6.0951,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO65271,482,4,5.39,21.58,13.4492,2019-06-20,2019-04-26,London,ENG,GB,0,Reseller Sales,16,16,"Racing Socks, L",Socks,Clothing,8.1268,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,482,2,5.39,10.79,6.7246,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,"Racing Socks, L",Socks,Clothing,4.0634,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,483,10,72,720,448.8,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,Hitch Rack - 4-Bike,Bike Racks,Accessories,271.2,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,483,7,72,504,314.16,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,Hitch Rack - 4-Bike,Bike Racks,Accessories,189.84,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO65271,483,4,72,288,179.52,2019-06-20,2019-04-26,London,ENG,GB,0,Reseller Sales,16,16,Hitch Rack - 4-Bike,Bike Racks,Accessories,108.48,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,483,3,72,216,134.64,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,Hitch Rack - 4-Bike,Bike Racks,Accessories,81.36,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,484,5,4.77,23.85,14.8665,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,Bike Wash - Dissolver,Cleaners,Accessories,8.9835,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,484,5,4.77,23.85,14.8665,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,Bike Wash - Dissolver,Cleaners,Accessories,8.9835,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,484,6,4.77,28.62,17.8398,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,Bike Wash - Dissolver,Cleaners,Accessories,10.7802,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,487,6,32.99,197.96,123.3978,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,Hydration Pack - 70 oz.,Hydration Packs,Accessories,74.5662,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,487,7,32.99,230.96,143.9641,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,Hydration Pack - 70 oz.,Hydration Packs,Accessories,86.9939,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,487,7,32.99,230.96,143.9641,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,Hydration Pack - 70 oz.,Hydration Packs,Accessories,86.9939,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,488,2,32.39,64.79,83.1446,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,-18.3566,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,488,4,32.39,129.58,166.2892,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,-36.7132,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,488,1,32.39,32.39,41.5723,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,-9.1783,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,490,5,32.39,161.97,207.8615,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,-45.8915,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,490,2,32.39,64.79,83.1446,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,-18.3566,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO65271,490,7,32.39,226.76,291.0061,2019-06-20,2019-04-26,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,-64.2481,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,490,3,32.39,97.18,124.7169,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,-27.5349,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,491,10,32.39,323.94,415.723,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,-91.783,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,491,4,32.39,129.58,166.2892,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,-36.7132,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO65271,491,6,32.39,194.36,249.4338,2019-06-20,2019-04-26,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,-55.0698,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,491,5,32.39,161.97,207.8615,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,-45.8915,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,520,2,31.58,63.17,46.7444,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,HL Road Seat/Saddle,Saddles,Components,16.4236,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,545,3,24.29,72.88,53.9328,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,LL Road Pedal,Pedals,Components,18.9492,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,545,5,24.29,121.47,89.888,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,LL Road Pedal,Pedals,Components,31.582,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO65271,545,3,24.29,72.88,53.9328,2019-06-20,2019-04-26,London,ENG,GB,0,Reseller Sales,16,16,LL Road Pedal,Pedals,Components,18.9492,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,545,5,24.29,121.47,89.888,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,LL Road Pedal,Pedals,Components,31.582,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,546,2,37.25,74.51,55.136,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,ML Road Pedal,Pedals,Components,19.372,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,546,4,37.25,149.02,110.272,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,ML Road Pedal,Pedals,Components,38.744,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,546,6,37.25,223.52,165.408,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,ML Road Pedal,Pedals,Components,58.116,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO53562,547,1,48.59,48.59,35.9596,2018-12-18,2018-10-29,London,ENG,GB,0,Reseller Sales,16,16,HL Road Pedal,Pedals,Components,12.6344,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO59063,547,3,48.59,145.78,107.8788,2019-03-22,2019-01-27,London,ENG,GB,0,Reseller Sales,16,16,HL Road Pedal,Pedals,Components,37.9032,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,547,5,48.59,242.97,179.798,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,HL Road Pedal,Pedals,Components,63.172,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO71938,580,5,1020.59,5102.97,5412.55,2019-09-18,2019-07-28,London,ENG,GB,0,Reseller Sales,16,16,"Road-350-W Yellow, 40",Road Bikes,Bikes,-309.58,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO65271,581,4,1020.59,4082.38,4330.04,2019-06-20,2019-04-26,London,ENG,GB,0,Reseller Sales,16,16,"Road-350-W Yellow, 42",Road Bikes,Bikes,-247.664,Bulk Discount Store,17,S,800000,80000,2004,EU,new
SO61175,225,6,5.39,32.36,41.5338,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,AWC Logo Cap,Caps,Clothing,-9.1698,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,231,6,29.99,179.96,230.9538,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,-50.9898,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO61175,234,5,29.99,149.97,192.4615,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,-42.4915,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,237,2,29.99,59.99,76.9846,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,-16.9966,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,465,7,14.69,102.86,64.1151,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,"Half-Finger Gloves, M",Gloves,Clothing,38.7429,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO61175,477,2,2.99,5.99,3.7326,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,Water Bottle - 30 oz.,Bottles and Cages,Accessories,2.2554,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO61175,483,5,72,360,224.4,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,Hitch Rack - 4-Bike,Bike Racks,Accessories,135.6,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO61175,484,2,4.77,9.54,5.9466,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,Bike Wash - Dissolver,Cleaners,Accessories,3.5934,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,488,5,32.39,161.97,207.8615,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,-45.8915,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,488,8,32.39,259.15,332.5784,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,-73.4264,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO61175,490,2,32.39,64.79,83.1446,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,-18.3566,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,501,1,72.88,72.88,53.9282,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,Rear Derailleur,Derailleurs,Components,18.9478,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,501,1,72.88,72.88,53.9282,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,Rear Derailleur,Derailleurs,Components,18.9478,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,501,1,72.88,72.88,53.9282,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,Rear Derailleur,Derailleurs,Components,18.9478,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,514,1,63.9,63.9,47.286,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,Rear Brakes,Brakes,Components,16.614,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,514,2,63.9,127.8,94.572,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,Rear Brakes,Brakes,Components,33.228,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,521,3,16.27,48.82,36.1239,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,LL Touring Seat/Saddle,Saddles,Components,12.6921,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,523,3,31.58,94.75,70.1166,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,HL Touring Seat/Saddle,Saddles,Components,24.6354,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,523,2,31.58,63.17,46.7444,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,HL Touring Seat/Saddle,Saddles,Components,16.4236,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,552,5,54.89,274.47,203.108,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,Front Derailleur,Derailleurs,Components,71.362,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,552,1,54.89,54.89,40.6216,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,Front Derailleur,Derailleurs,Components,14.2724,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO61175,552,1,54.89,54.89,40.6216,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,Front Derailleur,Derailleurs,Components,14.2724,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,552,1,54.89,54.89,40.6216,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,Front Derailleur,Derailleurs,Components,14.2724,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,554,1,54.94,54.94,40.6571,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,HL Touring Handlebars,Handlebars,Components,14.2849,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,555,2,63.9,127.8,94.572,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,Front Brakes,Brakes,Components,33.228,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,555,1,63.9,63.9,47.286,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,Front Brakes,Brakes,Components,16.614,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,555,2,63.9,127.8,94.572,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,Front Brakes,Brakes,Components,33.228,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,556,3,105.29,315.88,233.7528,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,LL Crankset,Cranksets,Components,82.1292,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,556,1,105.29,105.29,77.9176,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,LL Crankset,Cranksets,Components,27.3764,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,558,2,242.99,485.99,359.6312,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,HL Crankset,Cranksets,Components,126.3568,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,558,2,242.99,485.99,359.6312,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,HL Crankset,Cranksets,Components,126.3568,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,559,5,12.14,60.72,44.933,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,Chain,Chains,Components,15.787,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,559,1,12.14,12.14,8.9866,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,Chain,Chains,Components,3.1574,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,559,2,12.14,24.29,17.9732,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,Chain,Chains,Components,6.3148,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO61175,561,2,1430.44,2860.88,2963.8758,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,"Touring-1000 Yellow, 46",Touring Bikes,Bikes,-102.9918,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,568,2,445.41,890.82,922.8896,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,-32.0695999999999,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,573,1,1430.44,1430.44,1481.9379,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,"Touring-1000 Blue, 46",Touring Bikes,Bikes,-51.4958999999999,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO61175,577,1,728.91,728.91,755.1508,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,"Touring-2000 Blue, 46",Touring Bikes,Bikes,-26.2408,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,579,4,728.91,2915.64,3020.6032,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,"Touring-2000 Blue, 54",Touring Bikes,Bikes,-104.9632,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,586,1,445.41,445.41,461.4448,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,"Touring-3000 Blue, 50",Touring Bikes,Bikes,-16.0348,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,601,3,32.39,97.18,71.9148,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,LL Bottom Bracket,Bottom Brackets,Components,25.2672,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,601,2,32.39,64.79,47.9432,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,LL Bottom Bracket,Bottom Brackets,Components,16.8448,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO51084,603,3,72.89,218.68,161.8248,2018-10-18,2018-08-25,Warrington,ENG,GB,0,Reseller Sales,34,34,HL Bottom Bracket,Bottom Brackets,Components,56.8572,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO55236,603,1,72.89,72.89,53.9416,2019-01-20,2018-11-27,Warrington,ENG,GB,0,Reseller Sales,34,34,HL Bottom Bracket,Bottom Brackets,Components,18.9524,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO61175,603,4,72.89,291.58,215.7664,2019-04-21,2019-02-28,Warrington,ENG,GB,0,Reseller Sales,34,34,HL Bottom Bracket,Bottom Brackets,Components,75.8096,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO67261,603,1,72.89,72.89,53.9416,2019-07-19,2019-05-28,Warrington,ENG,GB,0,Reseller Sales,34,34,HL Bottom Bracket,Bottom Brackets,Components,18.9524,Cycles Wholesaler & Mfg.,15,S,800000,80000,2003,EU,new
SO65186,214,1,20.99,20.99,13.0863,2019-06-20,2019-04-26,Roncq,59,FR,0,Reseller Sales,49,49,"Sport-100 Helmet, Red",Helmets,Accessories,7.9077,Neighborhood Bicycle Storehouse,10,S,800000,80000,1989,EU,old
